schemaname,relname,t_from,t_to,dt_sec,blks_read_per_sec,blks_hit_per_sec,blks_dirty_per_sec,blks_written_per_sec,wal_records_per_sec,wal_fpi_per_sec,wal_bytes_per_sec,tuples_deleted_per_sec,pages_scanned_per_sec,pages_removed_per_sec,recent_dead_per_sec,tuples_frozen_per_sec,vm_visible_per_sec,vm_frozen_per_sec,vm_visible_frozen_per_sec,unfrozen_pressure_per_sec
pg_catalog,pg_depend,2026-04-26 01:47:56+03,2026-04-26 01:48:42+03,46.000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
pg_catalog,pg_depend,2026-04-26 01:48:42+03,2026-04-26 01:48:42+03,0.000000,,,,,,,,,,,,,,,,
public,pgbench_accounts,2026-04-26 01:47:56+03,2026-04-26 01:48:42+03,46.000000,0.00000000000000000000,109.1304347826086957,0.00000000000000000000,0.00000000000000000000,67.1739130434782609,0.00000000000000000000,4503.7608695652173913,49.9347826086956522,40.2826086956521739,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,40.2826086956521739,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
public,pgbench_accounts,2026-04-26 01:48:42+03,2026-04-26 01:48:42+03,0.000000,,,,,,,,,,,,,,,,
public,pgbench_branches,2026-04-26 01:47:56+03,2026-04-26 01:48:42+03,46.000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
public,pgbench_branches,2026-04-26 01:48:42+03,2026-04-26 01:48:42+03,0.000000,,,,,,,,,,,,,,,,
public,pgbench_history,2026-04-26 01:47:56+03,2026-04-26 01:48:42+03,46.000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
public,pgbench_history,2026-04-26 01:48:42+03,2026-04-26 01:48:42+03,0.000000,,,,,,,,,,,,,,,,
public,pgbench_tellers,2026-04-26 01:47:56+03,2026-04-26 01:48:42+03,46.000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
public,pgbench_tellers,2026-04-26 01:48:42+03,2026-04-26 01:48:42+03,0.000000,,,,,,,,,,,,,,,,
public,last_stat_indexes_srv1,2026-04-26 01:48:42+03,2026-04-26 01:49:28+03,46.000000,0.00000000000000000000,8.4565217391304348,0.00000000000000000000,0.00000000000000000000,3.5217391304347826,0.04347826086956521739,708.1521739130434783,23.5434782608695652,2.3913043478260870,0.47826086956521739130,0.00000000000000000000,0.00000000000000000000,2.3695652173913043,0.00000000000000000000,1.8913043478260870,0.00000000000000000000
pg_catalog,pg_attribute,2026-04-26 01:48:42+03,2026-04-26 01:49:28+03,46.000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
pg_catalog,pg_class,2026-04-26 01:48:42+03,2026-04-26 01:49:28+03,46.000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
pg_catalog,pg_depend,2026-04-26 01:48:42+03,2026-04-26 01:49:28+03,46.000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
public,pgbench_accounts,2026-04-26 01:48:42+03,2026-04-26 01:49:28+03,46.000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
public,pgbench_branches,2026-04-26 01:48:42+03,2026-04-26 01:49:28+03,46.000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
public,pgbench_history,2026-04-26 01:48:42+03,2026-04-26 01:49:28+03,46.000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
public,pgbench_tellers,2026-04-26 01:48:42+03,2026-04-26 01:49:28+03,46.000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
