server_id,datid,relid,s_from,s_to,t_from,t_to,dt_sec,relname,schemaname,d_total,d_delay,d_blk_read_t,d_blk_write_t,d_blks_read,d_blks_hit,d_blks_dirty,d_blks_written,d_wal_records,d_wal_fpi,d_wal_bytes,d_tuples_deleted,d_pages_scanned,d_pages_removed,d_recent_dead,d_tuples_frozen,d_vm_visible,d_vm_frozen,d_vm_visible_frozen,d_idx_passes,d_failsafe,d_missed_pages,d_missed_tuples,pattern
1,26479,2619,12,13,2026-04-26 01:50:45+03,2026-04-26 01:51:00+03,15.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,28045,12,13,2026-04-26 01:50:45+03,2026-04-26 01:51:00+03,15.000000,pgbench_accounts,public,1169.1189999999988,807.7799999999988,6.687832999999998,3.2685730000000035,2897,45992,1458,763,16049,0,972995,1367,17005,0,2322,0,14707,0,13887,1,0,0,0,middle
1,26479,28049,12,13,2026-04-26 01:50:45+03,2026-04-26 01:51:00+03,15.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,28038,12,13,2026-04-26 01:50:45+03,2026-04-26 01:51:00+03,15.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,28041,12,13,2026-04-26 01:50:45+03,2026-04-26 01:51:00+03,15.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,27063,12,13,2026-04-26 01:50:45+03,2026-04-26 01:51:00+03,15.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,27046,12,13,2026-04-26 01:50:45+03,2026-04-26 01:51:00+03,15.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,27126,14,15,2026-04-26 01:51:15+03,2026-04-26 01:51:15+03,0.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,27126,13,14,2026-04-26 01:51:00+03,2026-04-26 01:51:15+03,15.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,27779,13,14,2026-04-26 01:51:00+03,2026-04-26 01:51:15+03,15.000000,last_stat_indexes_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,27779,14,15,2026-04-26 01:51:15+03,2026-04-26 01:51:15+03,0.000000,last_stat_indexes_srv1,public,18.512999999999998,14.649999999999999,0,0,0,511,44,0,207,0,21171,1137,152,0,0,0,152,0,129,1,0,0,0,
1,26479,26914,13,14,2026-04-26 01:51:00+03,2026-04-26 01:51:15+03,15.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,26914,14,15,2026-04-26 01:51:15+03,2026-04-26 01:51:15+03,0.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,27701,14,15,2026-04-26 01:51:15+03,2026-04-26 01:51:15+03,0.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,27701,13,14,2026-04-26 01:51:00+03,2026-04-26 01:51:15+03,15.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,27761,13,14,2026-04-26 01:51:00+03,2026-04-26 01:51:15+03,15.000000,last_stat_tables_srv1,public,30.42,24.939999999999998,0,0,0,645,87,0,254,0,23947,893,200,0,0,0,200,0,175,1,0,0,0,middle
1,26479,27761,14,15,2026-04-26 01:51:15+03,2026-04-26 01:51:15+03,0.000000,last_stat_tables_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,1249,14,15,2026-04-26 01:51:15+03,2026-04-26 01:51:15+03,0.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,1249,13,14,2026-04-26 01:51:00+03,2026-04-26 01:51:15+03,15.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,1259,14,15,2026-04-26 01:51:15+03,2026-04-26 01:51:15+03,0.000000,pg_class,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,1259,13,14,2026-04-26 01:51:00+03,2026-04-26 01:51:15+03,15.000000,pg_class,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,2608,13,14,2026-04-26 01:51:00+03,2026-04-26 01:51:15+03,15.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,2608,14,15,2026-04-26 01:51:15+03,2026-04-26 01:51:15+03,0.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,2619,13,14,2026-04-26 01:51:00+03,2026-04-26 01:51:15+03,15.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,2619,14,15,2026-04-26 01:51:15+03,2026-04-26 01:51:15+03,0.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,28045,13,14,2026-04-26 01:51:00+03,2026-04-26 01:51:15+03,15.000000,pgbench_accounts,public,2185.206000000002,1426.7299999999996,15.743623999999997,0.5525800000000061,6956,123450,289,90,33678,0,2057921,5599,50400,0,9066,0,29225,0,26327,3,0,0,0,middle
1,26479,28045,14,15,2026-04-26 01:51:15+03,2026-04-26 01:51:15+03,0.000000,pgbench_accounts,public,92.8660000000018,0,3.0761280000000113,0.1128309999999999,2445,27738,0,27,2465,0,239217,4027,15073,0,0,10001,2453,0,2453,0,0,0,0,
1,26479,28049,14,15,2026-04-26 01:51:15+03,2026-04-26 01:51:15+03,0.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,28049,13,14,2026-04-26 01:51:00+03,2026-04-26 01:51:15+03,15.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,28038,13,14,2026-04-26 01:51:00+03,2026-04-26 01:51:15+03,15.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,28038,14,15,2026-04-26 01:51:15+03,2026-04-26 01:51:15+03,0.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,28041,14,15,2026-04-26 01:51:15+03,2026-04-26 01:51:15+03,0.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,28041,13,14,2026-04-26 01:51:00+03,2026-04-26 01:51:15+03,15.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,27063,13,14,2026-04-26 01:51:00+03,2026-04-26 01:51:15+03,15.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,27063,14,15,2026-04-26 01:51:15+03,2026-04-26 01:51:15+03,0.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,27046,13,14,2026-04-26 01:51:00+03,2026-04-26 01:51:15+03,15.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle
1,26479,27046,14,15,2026-04-26 01:51:15+03,2026-04-26 01:51:15+03,0.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,27126,15,16,2026-04-26 01:51:15+03,2026-04-26 01:51:31+03,16.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27779,15,16,2026-04-26 01:51:15+03,2026-04-26 01:51:31+03,16.000000,last_stat_indexes_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,26914,15,16,2026-04-26 01:51:15+03,2026-04-26 01:51:31+03,16.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27701,15,16,2026-04-26 01:51:15+03,2026-04-26 01:51:31+03,16.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27761,15,16,2026-04-26 01:51:15+03,2026-04-26 01:51:31+03,16.000000,last_stat_tables_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,1249,15,16,2026-04-26 01:51:15+03,2026-04-26 01:51:31+03,16.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,1259,15,16,2026-04-26 01:51:15+03,2026-04-26 01:51:31+03,16.000000,pg_class,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,2608,15,16,2026-04-26 01:51:15+03,2026-04-26 01:51:31+03,16.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,2619,15,16,2026-04-26 01:51:15+03,2026-04-26 01:51:31+03,16.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,28045,15,16,2026-04-26 01:51:15+03,2026-04-26 01:51:31+03,16.000000,pgbench_accounts,public,1697.2510000000002,1110.2299999999996,20.158139000000006,4.955880000000008,9076,63826,1464,1063,18507,0,1233398,14057,34012,0,8621,0,16572,0,3687,2,0,1,1,boundaries
1,26479,28049,15,16,2026-04-26 01:51:15+03,2026-04-26 01:51:31+03,16.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,28038,15,16,2026-04-26 01:51:15+03,2026-04-26 01:51:31+03,16.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,28041,15,16,2026-04-26 01:51:15+03,2026-04-26 01:51:31+03,16.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27063,15,16,2026-04-26 01:51:15+03,2026-04-26 01:51:31+03,16.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27046,15,16,2026-04-26 01:51:15+03,2026-04-26 01:51:31+03,16.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27126,16,17,2026-04-26 01:51:31+03,2026-04-26 01:51:47+03,16.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27779,16,17,2026-04-26 01:51:31+03,2026-04-26 01:51:47+03,16.000000,last_stat_indexes_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,26914,16,17,2026-04-26 01:51:31+03,2026-04-26 01:51:47+03,16.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27701,16,17,2026-04-26 01:51:31+03,2026-04-26 01:51:47+03,16.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27761,16,17,2026-04-26 01:51:31+03,2026-04-26 01:51:47+03,16.000000,last_stat_tables_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,1249,16,17,2026-04-26 01:51:31+03,2026-04-26 01:51:47+03,16.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,1259,16,17,2026-04-26 01:51:31+03,2026-04-26 01:51:47+03,16.000000,pg_class,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,2608,16,17,2026-04-26 01:51:31+03,2026-04-26 01:51:47+03,16.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,2619,16,17,2026-04-26 01:51:31+03,2026-04-26 01:51:47+03,16.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,28045,16,17,2026-04-26 01:51:31+03,2026-04-26 01:51:47+03,16.000000,pgbench_accounts,public,4415.9649999999965,3073.59,37.620746,23.217070000000007,21678,136084,6405,5433,44602,0,2838190,23303,68024,0,14158,0,34611,0,14717,4,0,1,1,boundaries
1,26479,28049,16,17,2026-04-26 01:51:31+03,2026-04-26 01:51:47+03,16.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,28038,16,17,2026-04-26 01:51:31+03,2026-04-26 01:51:47+03,16.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,28041,16,17,2026-04-26 01:51:31+03,2026-04-26 01:51:47+03,16.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27063,16,17,2026-04-26 01:51:31+03,2026-04-26 01:51:47+03,16.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27046,16,17,2026-04-26 01:51:31+03,2026-04-26 01:51:47+03,16.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27126,17,18,2026-04-26 01:51:47+03,2026-04-26 01:52:01+03,14.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27779,17,18,2026-04-26 01:51:47+03,2026-04-26 01:52:01+03,14.000000,last_stat_indexes_srv1,public,16.51299999999999,12.46,0.11725000000000002,0.042708,8,506,42,8,202,0,20803,1091,152,0,0,0,152,0,127,1,0,0,0,boundaries
1,26479,26914,17,18,2026-04-26 01:51:47+03,2026-04-26 01:52:01+03,14.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27701,17,18,2026-04-26 01:51:47+03,2026-04-26 01:52:01+03,14.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27761,17,18,2026-04-26 01:51:47+03,2026-04-26 01:52:01+03,14.000000,last_stat_tables_srv1,public,27.768,22.549999999999997,0.030042,0.005750000000000005,3,652,92,1,259,0,24305,920,203,0,0,0,203,0,180,1,0,0,0,boundaries
1,26479,1249,17,18,2026-04-26 01:51:47+03,2026-04-26 01:52:01+03,14.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,1259,17,18,2026-04-26 01:51:47+03,2026-04-26 01:52:01+03,14.000000,pg_class,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,2608,17,18,2026-04-26 01:51:47+03,2026-04-26 01:52:01+03,14.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,2619,17,18,2026-04-26 01:51:47+03,2026-04-26 01:52:01+03,14.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,28045,17,18,2026-04-26 01:51:47+03,2026-04-26 01:52:01+03,14.000000,pgbench_accounts,public,2052.372000000003,1527.9999999999927,11.154167999999999,18.110276,8477,38035,4893,4087,17408,0,1053377,5087,17019,0,3896,0,11196,0,8272,1,0,1,1,boundaries
1,26479,28049,17,18,2026-04-26 01:51:47+03,2026-04-26 01:52:01+03,14.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,28038,17,18,2026-04-26 01:51:47+03,2026-04-26 01:52:01+03,14.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,28041,17,18,2026-04-26 01:51:47+03,2026-04-26 01:52:01+03,14.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27063,17,18,2026-04-26 01:51:47+03,2026-04-26 01:52:01+03,14.000000,sample_stat_tables,public,18.662,14.789999999999964,0.282333,0.265748,61,144,67,56,64,1,12288,0,63,0,0,0,63,0,0,0,0,0,0,boundaries
1,26479,27046,17,18,2026-04-26 01:51:47+03,2026-04-26 01:52:01+03,14.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boundaries
1,26479,27126,18,19,2026-04-26 01:52:01+03,2026-04-26 01:52:02+03,1.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,27779,18,19,2026-04-26 01:52:01+03,2026-04-26 01:52:02+03,1.000000,last_stat_indexes_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,26914,18,19,2026-04-26 01:52:01+03,2026-04-26 01:52:02+03,1.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,27701,18,19,2026-04-26 01:52:01+03,2026-04-26 01:52:02+03,1.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,27761,18,19,2026-04-26 01:52:01+03,2026-04-26 01:52:02+03,1.000000,last_stat_tables_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,1249,18,19,2026-04-26 01:52:01+03,2026-04-26 01:52:02+03,1.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,1259,18,19,2026-04-26 01:52:01+03,2026-04-26 01:52:02+03,1.000000,pg_class,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,2608,18,19,2026-04-26 01:52:01+03,2026-04-26 01:52:02+03,1.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,2619,18,19,2026-04-26 01:52:01+03,2026-04-26 01:52:02+03,1.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,28045,18,19,2026-04-26 01:52:01+03,2026-04-26 01:52:02+03,1.000000,pgbench_accounts,public,1592.6699999999983,994.1399999999994,16.102361000000002,5.875828000000013,10611,63515,3370,1575,21440,2320,19935356,12930,34044,0,4028,12556,14769,3154,9905,1,0,0,0,
1,26479,28049,18,19,2026-04-26 01:52:01+03,2026-04-26 01:52:02+03,1.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,28038,18,19,2026-04-26 01:52:01+03,2026-04-26 01:52:02+03,1.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,28041,18,19,2026-04-26 01:52:01+03,2026-04-26 01:52:02+03,1.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,27149,18,19,2026-04-26 01:52:01+03,2026-04-26 01:52:02+03,1.000000,sample_stat_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,27063,18,19,2026-04-26 01:52:01+03,2026-04-26 01:52:02+03,1.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,27046,18,19,2026-04-26 01:52:01+03,2026-04-26 01:52:02+03,1.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,26479,27126,19,20,2026-04-26 01:52:02+03,2026-04-26 01:52:18+03,16.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27779,19,20,2026-04-26 01:52:02+03,2026-04-26 01:52:18+03,16.000000,last_stat_indexes_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,26914,19,20,2026-04-26 01:52:02+03,2026-04-26 01:52:18+03,16.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27701,19,20,2026-04-26 01:52:02+03,2026-04-26 01:52:18+03,16.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27761,19,20,2026-04-26 01:52:02+03,2026-04-26 01:52:18+03,16.000000,last_stat_tables_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,1249,19,20,2026-04-26 01:52:02+03,2026-04-26 01:52:18+03,16.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,1259,19,20,2026-04-26 01:52:02+03,2026-04-26 01:52:18+03,16.000000,pg_class,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,2608,19,20,2026-04-26 01:52:02+03,2026-04-26 01:52:18+03,16.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,2619,19,20,2026-04-26 01:52:02+03,2026-04-26 01:52:18+03,16.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,28045,19,20,2026-04-26 01:52:02+03,2026-04-26 01:52:18+03,16.000000,pgbench_accounts,public,6472.618000000002,4835.169999999995,13.696473999999995,147.43733100000003,19867,38643,20255,19467,29944,5290,9558228,163205,22654,0,135808,0,7438,0,3,1,0,3,6,chunked
1,26479,28049,19,20,2026-04-26 01:52:02+03,2026-04-26 01:52:18+03,16.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,28038,19,20,2026-04-26 01:52:02+03,2026-04-26 01:52:18+03,16.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,28041,19,20,2026-04-26 01:52:02+03,2026-04-26 01:52:18+03,16.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27149,19,20,2026-04-26 01:52:02+03,2026-04-26 01:52:18+03,16.000000,sample_stat_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27063,19,20,2026-04-26 01:52:02+03,2026-04-26 01:52:18+03,16.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27046,19,20,2026-04-26 01:52:02+03,2026-04-26 01:52:18+03,16.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27126,20,21,2026-04-26 01:52:18+03,2026-04-26 01:52:33+03,15.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27779,20,21,2026-04-26 01:52:18+03,2026-04-26 01:52:33+03,15.000000,last_stat_indexes_srv1,public,15.436999999999998,12.560000000003129,0.010625999999999997,0.0028750000000000026,2,490,40,1,203,41,28374,1109,152,0,0,0,152,0,126,1,0,0,0,chunked
1,26479,26914,20,21,2026-04-26 01:52:18+03,2026-04-26 01:52:33+03,15.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27701,20,21,2026-04-26 01:52:18+03,2026-04-26 01:52:33+03,15.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27761,20,21,2026-04-26 01:52:18+03,2026-04-26 01:52:33+03,15.000000,last_stat_tables_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,1249,20,21,2026-04-26 01:52:18+03,2026-04-26 01:52:33+03,15.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,1259,20,21,2026-04-26 01:52:18+03,2026-04-26 01:52:33+03,15.000000,pg_class,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,2608,20,21,2026-04-26 01:52:18+03,2026-04-26 01:52:33+03,15.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,2619,20,21,2026-04-26 01:52:18+03,2026-04-26 01:52:33+03,15.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
